example_id,head_label,layer_idx,head_idx,logitbaseline_wait_token,logitablated_wait_token,delta_ablated_minus_baseline
gsm8k_71,L0H22,0,22,22.34375,21.71875,-0.625
gsm8k_143,L0H22,0,22,26.6875,26.546875,-0.140625
gsm8k_215,L0H22,0,22,22.6875,22.78125,0.09375
gsm8k_287,L0H22,0,22,28.65625,28.5625,-0.09375
gsm8k_359,L0H22,0,22,29.03125,28.875,-0.15625
gsm8k_431,L0H22,0,22,27.296875,27.390625,0.09375
gsm8k_503,L0H22,0,22,28.5625,28.125,-0.4375
gsm8k_575,L0H22,0,22,28.296875,27.921875,-0.375
gsm8k_647,L0H22,0,22,29.21875,28.90625,-0.3125
gsm8k_719,L0H22,0,22,24.640625,23.515625,-1.125
gsm8k_791,L0H22,0,22,26.65625,26.140625,-0.515625
gsm8k_863,L0H22,0,22,28.34375,27.5625,-0.78125
gsm8k_935,L0H22,0,22,25.765625,25.40625,-0.359375
gsm8k_1007,L0H22,0,22,26.6875,26.265625,-0.421875
gsm8k_1079,L0H22,0,22,27.25,27.25,0.0
gsm8k_1151,L0H22,0,22,27.71875,27.1875,-0.53125
gsm8k_1223,L0H22,0,22,19.84375,20.625,0.78125
gsm8k_1295,L0H22,0,22,23.140625,22.671875,-0.46875
gsm8k_24,L0H22,0,22,27.6875,27.34375,-0.34375
gsm8k_96,L0H22,0,22,29.328125,29.109375,-0.21875
gsm8k_168,L0H22,0,22,27.546875,27.25,-0.296875
gsm8k_240,L0H22,0,22,28.203125,27.859375,-0.34375
gsm8k_312,L0H22,0,22,28.78125,27.5625,-1.21875
gsm8k_384,L0H22,0,22,9.8515625,10.3515625,0.5
gsm8k_456,L0H22,0,22,27.4375,26.890625,-0.546875
gsm8k_528,L0H22,0,22,26.78125,26.390625,-0.390625
gsm8k_600,L0H22,0,22,28.125,27.34375,-0.78125
gsm8k_672,L0H22,0,22,29.25,28.9375,-0.3125
gsm8k_744,L0H22,0,22,28.3125,28.0625,-0.25
gsm8k_816,L0H22,0,22,19.390625,19.734375,0.34375
gsm8k_888,L0H22,0,22,28.21875,27.75,-0.46875
gsm8k_960,L0H22,0,22,18.9375,19.0625,0.125
gsm8k_1032,L0H22,0,22,28.625,28.390625,-0.234375
gsm8k_1104,L0H22,0,22,28.34375,27.546875,-0.796875
gsm8k_1176,L0H22,0,22,31.015625,30.515625,-0.5
gsm8k_1248,L0H22,0,22,28.46875,27.921875,-0.546875
gsm8k_1,L0H22,0,22,20.828125,20.171875,-0.65625
gsm8k_73,L0H22,0,22,27.4375,26.765625,-0.671875
gsm8k_145,L0H22,0,22,28.390625,27.9375,-0.453125
gsm8k_217,L0H22,0,22,10.859375,11.1484375,0.2890625
gsm8k_289,L0H22,0,22,27.4375,27.15625,-0.28125
gsm8k_361,L0H22,0,22,29.0,28.703125,-0.296875
gsm8k_433,L0H22,0,22,27.9375,27.328125,-0.609375
gsm8k_505,L0H22,0,22,27.625,27.640625,0.015625
gsm8k_577,L0H22,0,22,28.296875,28.53125,0.234375
gsm8k_649,L0H22,0,22,26.4375,26.328125,-0.109375
gsm8k_721,L0H22,0,22,28.453125,28.09375,-0.359375
gsm8k_793,L0H22,0,22,27.609375,27.53125,-0.078125
gsm8k_865,L0H22,0,22,27.90625,27.4375,-0.46875
gsm8k_937,L0H22,0,22,28.5,27.625,-0.875
gsm8k_1009,L0H22,0,22,27.203125,26.609375,-0.59375
gsm8k_1081,L0H22,0,22,27.921875,27.625,-0.296875
gsm8k_1153,L0H22,0,22,30.015625,29.390625,-0.625
gsm8k_1225,L0H22,0,22,29.171875,28.78125,-0.390625
gsm8k_1297,L0H22,0,22,27.828125,27.734375,-0.09375
gsm8k_50,L0H22,0,22,28.015625,27.578125,-0.4375
gsm8k_122,L0H22,0,22,27.5,26.984375,-0.515625
gsm8k_194,L0H22,0,22,19.75,19.296875,-0.453125
gsm8k_266,L0H22,0,22,23.578125,23.53125,-0.046875
gsm8k_338,L0H22,0,22,28.375,27.96875,-0.40625
gsm8k_410,L0H22,0,22,27.53125,27.5625,0.03125
gsm8k_482,L0H22,0,22,21.703125,21.515625,-0.1875
gsm8k_554,L0H22,0,22,27.453125,26.96875,-0.484375
gsm8k_626,L0H22,0,22,25.375,25.109375,-0.265625
gsm8k_698,L0H22,0,22,28.03125,27.15625,-0.875
gsm8k_770,L0H22,0,22,28.296875,27.21875,-1.078125
gsm8k_842,L0H22,0,22,23.578125,23.1875,-0.390625
gsm8k_914,L0H22,0,22,29.390625,29.078125,-0.3125
gsm8k_986,L0H22,0,22,21.59375,21.421875,-0.171875
gsm8k_1058,L0H22,0,22,28.71875,28.21875,-0.5
gsm8k_1130,L0H22,0,22,29.71875,29.34375,-0.375
gsm8k_1202,L0H22,0,22,26.921875,26.25,-0.671875
gsm8k_1274,L0H22,0,22,21.625,20.625,-1.0
gsm8k_27,L0H22,0,22,26.0,26.703125,0.703125
gsm8k_99,L0H22,0,22,28.609375,28.0,-0.609375
gsm8k_171,L0H22,0,22,26.890625,26.65625,-0.234375
gsm8k_243,L0H22,0,22,28.328125,27.84375,-0.484375
gsm8k_315,L0H22,0,22,27.609375,26.84375,-0.765625
gsm8k_387,L0H22,0,22,20.3125,20.328125,0.015625
gsm8k_459,L0H22,0,22,27.875,27.578125,-0.296875
gsm8k_531,L0H22,0,22,25.5,25.0,-0.5
gsm8k_603,L0H22,0,22,26.15625,26.046875,-0.109375
gsm8k_675,L0H22,0,22,28.453125,28.265625,-0.1875
gsm8k_747,L0H22,0,22,11.4140625,11.828125,0.4140625
gsm8k_819,L0H22,0,22,27.515625,27.078125,-0.4375
gsm8k_891,L0H22,0,22,28.609375,28.0625,-0.546875
gsm8k_963,L0H22,0,22,28.390625,27.703125,-0.6875
gsm8k_1035,L0H22,0,22,27.625,27.4375,-0.1875
gsm8k_1107,L0H22,0,22,21.78125,21.359375,-0.421875
gsm8k_1179,L0H22,0,22,28.15625,28.5,0.34375
gsm8k_1251,L0H22,0,22,19.28125,18.71875,-0.5625
gsm8k_4,L0H22,0,22,27.21875,26.609375,-0.609375
gsm8k_76,L0H22,0,22,27.625,27.484375,-0.140625
gsm8k_148,L0H22,0,22,22.90625,22.0625,-0.84375
gsm8k_220,L0H22,0,22,23.078125,22.21875,-0.859375
gsm8k_292,L0H22,0,22,32.3125,31.21875,-1.09375
gsm8k_364,L0H22,0,22,27.078125,26.671875,-0.40625
gsm8k_436,L0H22,0,22,23.25,22.203125,-1.046875
gsm8k_508,L0H22,0,22,28.5625,27.734375,-0.828125
gsm8k_580,L0H22,0,22,29.546875,29.296875,-0.25
gsm8k_652,L0H22,0,22,30.640625,29.984375,-0.65625
gsm8k_724,L0H22,0,22,28.53125,27.90625,-0.625
gsm8k_796,L0H22,0,22,21.96875,21.609375,-0.359375
gsm8k_868,L0H22,0,22,26.125,26.40625,0.28125
gsm8k_940,L0H22,0,22,27.640625,27.1875,-0.453125
gsm8k_1012,L0H22,0,22,21.109375,20.453125,-0.65625
gsm8k_1084,L0H22,0,22,29.8125,29.21875,-0.59375
gsm8k_1156,L0H22,0,22,27.203125,26.921875,-0.28125
gsm8k_1228,L0H22,0,22,28.328125,27.859375,-0.46875
gsm8k_1300,L0H22,0,22,29.59375,29.078125,-0.515625
gsm8k_53,L0H22,0,22,29.171875,29.078125,-0.09375
gsm8k_125,L0H22,0,22,29.234375,28.921875,-0.3125
gsm8k_197,L0H22,0,22,28.8125,28.78125,-0.03125
gsm8k_269,L0H22,0,22,27.796875,27.75,-0.046875
gsm8k_341,L0H22,0,22,28.015625,27.640625,-0.375
gsm8k_413,L0H22,0,22,28.59375,27.625,-0.96875
gsm8k_485,L0H22,0,22,27.109375,26.453125,-0.65625
gsm8k_557,L0H22,0,22,28.3125,27.84375,-0.46875
gsm8k_629,L0H22,0,22,29.203125,29.296875,0.09375
gsm8k_701,L0H22,0,22,29.765625,29.28125,-0.484375
gsm8k_773,L0H22,0,22,29.890625,29.25,-0.640625
gsm8k_845,L0H22,0,22,29.171875,28.609375,-0.5625
gsm8k_917,L0H22,0,22,17.015625,16.59375,-0.421875
gsm8k_989,L0H22,0,22,28.65625,27.65625,-1.0
gsm8k_1061,L0H22,0,22,28.921875,28.34375,-0.578125
gsm8k_1133,L0H22,0,22,30.234375,30.21875,-0.015625
gsm8k_1205,L0H22,0,22,28.890625,28.671875,-0.21875
gsm8k_1277,L0H22,0,22,26.96875,26.359375,-0.609375
gsm8k_30,L0H22,0,22,26.5625,25.609375,-0.953125
gsm8k_102,L0H22,0,22,26.640625,25.84375,-0.796875
gsm8k_174,L0H22,0,22,29.671875,28.84375,-0.828125
gsm8k_246,L0H22,0,22,27.3125,26.859375,-0.453125
gsm8k_318,L0H22,0,22,28.0,27.515625,-0.484375
gsm8k_390,L0H22,0,22,21.734375,20.34375,-1.390625
gsm8k_462,L0H22,0,22,12.8671875,13.0078125,0.140625
gsm8k_534,L0H22,0,22,28.296875,27.984375,-0.3125
gsm8k_606,L0H22,0,22,29.34375,29.21875,-0.125
gsm8k_678,L0H22,0,22,28.703125,27.734375,-0.96875
gsm8k_750,L0H22,0,22,27.640625,27.234375,-0.40625
gsm8k_822,L0H22,0,22,28.375,27.578125,-0.796875
gsm8k_894,L0H22,0,22,18.96875,18.34375,-0.625
gsm8k_966,L0H22,0,22,29.65625,28.640625,-1.015625
gsm8k_1038,L0H22,0,22,28.296875,27.75,-0.546875
gsm8k_1110,L0H22,0,22,28.6875,28.09375,-0.59375
gsm8k_1182,L0H22,0,22,29.53125,29.28125,-0.25
gsm8k_1254,L0H22,0,22,28.328125,28.140625,-0.1875
gsm8k_7,L0H22,0,22,28.84375,28.203125,-0.640625
gsm8k_79,L0H22,0,22,14.8359375,14.4140625,-0.421875
gsm8k_151,L0H22,0,22,27.578125,27.890625,0.3125
gsm8k_223,L0H22,0,22,25.53125,24.484375,-1.046875
gsm8k_295,L0H22,0,22,20.78125,20.140625,-0.640625
gsm8k_367,L0H22,0,22,27.5625,27.4375,-0.125
gsm8k_439,L0H22,0,22,28.484375,28.078125,-0.40625
gsm8k_511,L0H22,0,22,25.796875,25.078125,-0.71875
gsm8k_583,L0H22,0,22,28.03125,27.5625,-0.46875
gsm8k_655,L0H22,0,22,18.53125,18.546875,0.015625
gsm8k_727,L0H22,0,22,28.109375,27.40625,-0.703125
gsm8k_799,L0H22,0,22,11.3671875,11.6171875,0.25
gsm8k_871,L0H22,0,22,29.6875,28.953125,-0.734375
gsm8k_943,L0H22,0,22,19.6875,19.0,-0.6875
gsm8k_1015,L0H22,0,22,28.25,28.1875,-0.0625
gsm8k_1087,L0H22,0,22,27.921875,27.21875,-0.703125
gsm8k_1159,L0H22,0,22,26.5,26.5625,0.0625
gsm8k_1231,L0H22,0,22,27.4375,27.5,0.0625
gsm8k_1303,L0H22,0,22,28.765625,28.6875,-0.078125
gsm8k_32,L0H22,0,22,24.03125,23.609375,-0.421875
gsm8k_104,L0H22,0,22,28.71875,28.078125,-0.640625
gsm8k_176,L0H22,0,22,28.0,27.796875,-0.203125
gsm8k_248,L0H22,0,22,21.734375,20.734375,-1.0
gsm8k_320,L0H22,0,22,27.796875,27.640625,-0.15625
gsm8k_392,L0H22,0,22,24.453125,24.671875,0.21875
gsm8k_464,L0H22,0,22,28.015625,27.96875,-0.046875
gsm8k_536,L0H22,0,22,17.09375,16.71875,-0.375
gsm8k_608,L0H22,0,22,28.0625,27.734375,-0.328125
gsm8k_680,L0H22,0,22,25.5,24.875,-0.625
gsm8k_752,L0H22,0,22,24.0625,24.1875,0.125
gsm8k_824,L0H22,0,22,27.9375,27.265625,-0.671875
gsm8k_896,L0H22,0,22,26.75,26.328125,-0.421875
gsm8k_968,L0H22,0,22,27.8125,26.6875,-1.125
gsm8k_1040,L0H22,0,22,28.109375,27.421875,-0.6875
gsm8k_1112,L0H22,0,22,29.0,28.359375,-0.640625
gsm8k_1184,L0H22,0,22,25.390625,25.0,-0.390625
gsm8k_1256,L0H22,0,22,30.453125,29.6875,-0.765625
gsm8k_9,L0H22,0,22,26.75,26.15625,-0.59375
gsm8k_81,L0H22,0,22,22.90625,22.046875,-0.859375
gsm8k_153,L0H22,0,22,30.015625,29.40625,-0.609375
gsm8k_225,L0H22,0,22,27.9375,27.328125,-0.609375
gsm8k_297,L0H22,0,22,28.828125,28.078125,-0.75
gsm8k_369,L0H22,0,22,27.25,26.859375,-0.390625
gsm8k_441,L0H22,0,22,28.265625,27.765625,-0.5
gsm8k_513,L0H22,0,22,28.171875,27.1875,-0.984375
gsm8k_585,L0H22,0,22,29.4375,29.578125,0.140625
gsm8k_657,L0H22,0,22,26.46875,25.859375,-0.609375
gsm8k_729,L0H22,0,22,28.375,27.875,-0.5
gsm8k_801,L0H22,0,22,28.8125,28.28125,-0.53125
gsm8k_873,L0H22,0,22,25.71875,25.890625,0.171875
gsm8k_945,L0H22,0,22,28.46875,28.140625,-0.328125
gsm8k_1017,L0H22,0,22,25.5,24.484375,-1.015625
gsm8k_1089,L0H22,0,22,29.578125,29.25,-0.328125
gsm8k_1161,L0H22,0,22,27.984375,27.484375,-0.5
gsm8k_1233,L0H22,0,22,27.765625,27.40625,-0.359375
gsm8k_1305,L0H22,0,22,19.09375,18.640625,-0.453125
gsm8k_58,L0H22,0,22,10.703125,10.828125,0.125
gsm8k_130,L0H22,0,22,26.71875,26.140625,-0.578125
gsm8k_202,L0H22,0,22,28.859375,28.5625,-0.296875
gsm8k_274,L0H22,0,22,24.609375,24.5625,-0.046875
gsm8k_346,L0H22,0,22,27.953125,27.765625,-0.1875
gsm8k_418,L0H22,0,22,29.265625,28.84375,-0.421875
gsm8k_490,L0H22,0,22,22.6875,22.453125,-0.234375
gsm8k_562,L0H22,0,22,29.15625,28.546875,-0.609375
gsm8k_634,L0H22,0,22,29.65625,29.515625,-0.140625
gsm8k_706,L0H22,0,22,29.5,29.296875,-0.203125
gsm8k_778,L0H22,0,22,22.90625,23.875,0.96875
gsm8k_850,L0H22,0,22,20.5,20.109375,-0.390625
gsm8k_922,L0H22,0,22,28.140625,27.828125,-0.3125
gsm8k_994,L0H22,0,22,30.578125,30.1875,-0.390625
gsm8k_1066,L0H22,0,22,28.140625,27.5625,-0.578125
gsm8k_1138,L0H22,0,22,27.40625,26.9375,-0.46875
gsm8k_1210,L0H22,0,22,21.6875,21.078125,-0.609375
gsm8k_1282,L0H22,0,22,27.734375,27.5625,-0.171875
gsm8k_35,L0H22,0,22,29.125,28.703125,-0.421875
gsm8k_107,L0H22,0,22,28.078125,28.0,-0.078125
gsm8k_179,L0H22,0,22,25.609375,25.015625,-0.59375
gsm8k_251,L0H22,0,22,20.34375,19.9375,-0.40625
gsm8k_323,L0H22,0,22,27.484375,27.03125,-0.453125
gsm8k_395,L0H22,0,22,20.46875,19.78125,-0.6875
gsm8k_467,L0H22,0,22,28.1875,27.765625,-0.421875
gsm8k_539,L0H22,0,22,27.15625,25.890625,-1.265625
gsm8k_611,L0H22,0,22,28.53125,28.296875,-0.234375
gsm8k_683,L0H22,0,22,28.28125,28.125,-0.15625
gsm8k_755,L0H22,0,22,28.328125,28.140625,-0.1875
gsm8k_827,L0H22,0,22,28.078125,27.953125,-0.125
gsm8k_899,L0H22,0,22,29.828125,29.484375,-0.34375
gsm8k_971,L0H22,0,22,28.484375,28.125,-0.359375
gsm8k_1043,L0H22,0,22,27.171875,26.75,-0.421875
gsm8k_1115,L0H22,0,22,27.8125,27.546875,-0.265625
gsm8k_1187,L0H22,0,22,28.5625,28.390625,-0.171875
gsm8k_1259,L0H22,0,22,28.15625,27.546875,-0.609375
gsm8k_12,L0H22,0,22,27.40625,27.03125,-0.375
gsm8k_84,L0H22,0,22,17.0625,16.0,-1.0625
gsm8k_156,L0H22,0,22,26.28125,25.828125,-0.453125
gsm8k_228,L0H22,0,22,29.859375,29.65625,-0.203125
gsm8k_300,L0H22,0,22,29.46875,28.859375,-0.609375
gsm8k_372,L0H22,0,22,29.40625,29.265625,-0.140625
gsm8k_444,L0H22,0,22,29.265625,28.84375,-0.421875
gsm8k_516,L0H22,0,22,28.8125,28.4375,-0.375
gsm8k_588,L0H22,0,22,26.96875,26.578125,-0.390625
gsm8k_660,L0H22,0,22,28.890625,28.578125,-0.3125
gsm8k_732,L0H22,0,22,26.625,26.15625,-0.46875
gsm8k_804,L0H22,0,22,28.5,27.890625,-0.609375
gsm8k_876,L0H22,0,22,27.8125,27.609375,-0.203125
gsm8k_948,L0H22,0,22,26.796875,26.234375,-0.5625
gsm8k_1020,L0H22,0,22,27.90625,27.625,-0.28125
gsm8k_1092,L0H22,0,22,29.3125,28.859375,-0.453125
gsm8k_1164,L0H22,0,22,27.484375,27.125,-0.359375
gsm8k_1236,L0H22,0,22,27.53125,26.53125,-1.0
gsm8k_1308,L0H22,0,22,26.484375,26.515625,0.03125
gsm8k_61,L0H22,0,22,27.578125,27.25,-0.328125
gsm8k_133,L0H22,0,22,28.828125,28.359375,-0.46875
gsm8k_205,L0H22,0,22,27.65625,27.4375,-0.21875
gsm8k_277,L0H22,0,22,29.5,29.265625,-0.234375
gsm8k_349,L0H22,0,22,25.984375,25.421875,-0.5625
gsm8k_421,L0H22,0,22,29.25,28.703125,-0.546875
gsm8k_493,L0H22,0,22,20.453125,19.578125,-0.875
gsm8k_565,L0H22,0,22,28.203125,27.75,-0.453125
gsm8k_637,L0H22,0,22,29.328125,28.78125,-0.546875
gsm8k_709,L0H22,0,22,27.84375,27.53125,-0.3125
gsm8k_781,L0H22,0,22,28.375,28.359375,-0.015625
gsm8k_853,L0H22,0,22,28.265625,27.5,-0.765625
gsm8k_925,L0H22,0,22,27.71875,27.46875,-0.25
gsm8k_997,L0H22,0,22,24.59375,23.90625,-0.6875
gsm8k_1069,L0H22,0,22,26.390625,26.25,-0.140625
gsm8k_1141,L0H22,0,22,28.703125,28.3125,-0.390625
gsm8k_1213,L0H22,0,22,28.734375,28.40625,-0.328125
gsm8k_1285,L0H22,0,22,28.078125,27.5,-0.578125
gsm8k_38,L0H22,0,22,29.328125,28.875,-0.453125
gsm8k_110,L0H22,0,22,28.359375,27.375,-0.984375
gsm8k_182,L0H22,0,22,28.09375,27.640625,-0.453125
gsm8k_254,L0H22,0,22,28.015625,27.234375,-0.78125
gsm8k_326,L0H22,0,22,28.390625,28.078125,-0.3125
gsm8k_398,L0H22,0,22,27.625,27.015625,-0.609375
gsm8k_470,L0H22,0,22,26.46875,26.28125,-0.1875
gsm8k_542,L0H22,0,22,22.578125,24.65625,2.078125
gsm8k_614,L0H22,0,22,27.34375,27.203125,-0.140625
gsm8k_686,L0H22,0,22,27.421875,27.234375,-0.1875
gsm8k_758,L0H22,0,22,26.5,26.421875,-0.078125
gsm8k_830,L0H22,0,22,12.6171875,12.828125,0.2109375
gsm8k_902,L0H22,0,22,14.1171875,15.9609375,1.84375
gsm8k_974,L0H22,0,22,27.546875,27.046875,-0.5
gsm8k_1046,L0H22,0,22,26.625,25.765625,-0.859375
gsm8k_1118,L0H22,0,22,29.890625,29.65625,-0.234375
gsm8k_1190,L0H22,0,22,27.9375,27.578125,-0.359375
gsm8k_1262,L0H22,0,22,25.453125,24.984375,-0.46875
gsm8k_15,L0H22,0,22,27.671875,27.359375,-0.3125
gsm8k_87,L0H22,0,22,27.5,27.0,-0.5
gsm8k_159,L0H22,0,22,9.625,9.3515625,-0.2734375
gsm8k_231,L0H22,0,22,28.296875,27.828125,-0.46875
gsm8k_303,L0H22,0,22,26.5,26.59375,0.09375
gsm8k_375,L0H22,0,22,27.625,27.078125,-0.546875
gsm8k_447,L0H22,0,22,29.640625,29.546875,-0.09375
gsm8k_519,L0H22,0,22,28.84375,28.453125,-0.390625
gsm8k_591,L0H22,0,22,28.671875,28.484375,-0.1875
gsm8k_663,L0H22,0,22,21.203125,20.5625,-0.640625
gsm8k_735,L0H22,0,22,29.375,28.78125,-0.59375
gsm8k_807,L0H22,0,22,27.75,27.515625,-0.234375
gsm8k_879,L0H22,0,22,19.046875,18.09375,-0.953125
gsm8k_951,L0H22,0,22,29.3125,29.15625,-0.15625
gsm8k_1023,L0H22,0,22,27.25,27.078125,-0.171875
gsm8k_1095,L0H22,0,22,21.859375,21.453125,-0.40625
gsm8k_1167,L0H22,0,22,22.375,21.328125,-1.046875
gsm8k_1239,L0H22,0,22,27.9375,27.8125,-0.125
gsm8k_1311,L0H22,0,22,28.390625,27.703125,-0.6875
gsm8k_40,L0H22,0,22,28.6875,28.390625,-0.296875
gsm8k_112,L0H22,0,22,27.421875,26.734375,-0.6875
gsm8k_184,L0H22,0,22,27.734375,27.09375,-0.640625
gsm8k_256,L0H22,0,22,25.875,26.265625,0.390625
gsm8k_328,L0H22,0,22,29.296875,28.859375,-0.4375
gsm8k_400,L0H22,0,22,27.40625,26.828125,-0.578125
gsm8k_472,L0H22,0,22,28.5,28.296875,-0.203125
gsm8k_544,L0H22,0,22,28.34375,27.8125,-0.53125
gsm8k_616,L0H22,0,22,28.1875,27.84375,-0.34375
gsm8k_688,L0H22,0,22,19.765625,19.140625,-0.625
gsm8k_760,L0H22,0,22,29.515625,28.859375,-0.65625
gsm8k_832,L0H22,0,22,23.4375,24.859375,1.421875
gsm8k_904,L0H22,0,22,27.953125,27.25,-0.703125
gsm8k_976,L0H22,0,22,29.203125,29.15625,-0.046875
gsm8k_1048,L0H22,0,22,28.703125,28.359375,-0.34375
gsm8k_1120,L0H22,0,22,28.796875,28.25,-0.546875
gsm8k_1192,L0H22,0,22,23.359375,22.78125,-0.578125
gsm8k_1264,L0H22,0,22,28.8125,28.109375,-0.703125
gsm8k_17,L0H22,0,22,26.78125,26.734375,-0.046875
gsm8k_89,L0H22,0,22,21.734375,20.953125,-0.78125
gsm8k_161,L0H22,0,22,29.125,28.875,-0.25
gsm8k_233,L0H22,0,22,28.109375,27.78125,-0.328125
gsm8k_305,L0H22,0,22,26.859375,26.65625,-0.203125
gsm8k_377,L0H22,0,22,28.53125,28.203125,-0.328125
gsm8k_449,L0H22,0,22,27.4375,26.5625,-0.875
gsm8k_521,L0H22,0,22,28.515625,27.90625,-0.609375
gsm8k_593,L0H22,0,22,28.671875,28.625,-0.046875
gsm8k_665,L0H22,0,22,25.0625,24.65625,-0.40625
gsm8k_737,L0H22,0,22,29.40625,29.0,-0.40625
gsm8k_809,L0H22,0,22,27.71875,27.21875,-0.5
gsm8k_881,L0H22,0,22,27.21875,26.9375,-0.28125
gsm8k_953,L0H22,0,22,28.03125,27.78125,-0.25
gsm8k_1025,L0H22,0,22,29.65625,28.90625,-0.75
gsm8k_1097,L0H22,0,22,27.640625,27.359375,-0.28125
gsm8k_1169,L0H22,0,22,28.125,27.859375,-0.265625
gsm8k_1241,L0H22,0,22,28.15625,27.84375,-0.3125
gsm8k_1313,L0H22,0,22,23.3125,24.828125,1.515625
gsm8k_66,L0H22,0,22,27.484375,26.90625,-0.578125
gsm8k_138,L0H22,0,22,28.46875,27.515625,-0.953125
gsm8k_210,L0H22,0,22,28.484375,28.0625,-0.421875
gsm8k_282,L0H22,0,22,26.96875,26.1875,-0.78125
gsm8k_354,L0H22,0,22,28.421875,27.9375,-0.484375
gsm8k_426,L0H22,0,22,27.96875,27.234375,-0.734375
gsm8k_498,L0H22,0,22,28.3125,28.15625,-0.15625
gsm8k_570,L0H22,0,22,27.59375,26.5625,-1.03125
gsm8k_642,L0H22,0,22,26.328125,25.796875,-0.53125
gsm8k_714,L0H22,0,22,28.171875,27.953125,-0.21875
gsm8k_786,L0H22,0,22,27.46875,27.015625,-0.453125
gsm8k_858,L0H22,0,22,27.296875,26.875,-0.421875
gsm8k_930,L0H22,0,22,28.578125,28.21875,-0.359375
gsm8k_1002,L0H22,0,22,26.96875,26.5625,-0.40625
gsm8k_1074,L0H22,0,22,28.90625,28.453125,-0.453125
gsm8k_1146,L0H22,0,22,27.875,27.609375,-0.265625
gsm8k_1218,L0H22,0,22,28.03125,27.328125,-0.703125
gsm8k_1290,L0H22,0,22,27.359375,27.015625,-0.34375
gsm8k_43,L0H22,0,22,24.671875,24.65625,-0.015625
gsm8k_115,L0H22,0,22,20.046875,19.640625,-0.40625
gsm8k_187,L0H22,0,22,25.46875,25.09375,-0.375
gsm8k_259,L0H22,0,22,27.203125,26.609375,-0.59375
gsm8k_331,L0H22,0,22,29.015625,28.765625,-0.25
gsm8k_403,L0H22,0,22,28.5,28.203125,-0.296875
gsm8k_475,L0H22,0,22,29.078125,28.40625,-0.671875
gsm8k_547,L0H22,0,22,26.46875,25.703125,-0.765625
gsm8k_619,L0H22,0,22,28.84375,28.578125,-0.265625
gsm8k_691,L0H22,0,22,10.484375,10.5078125,0.0234375
gsm8k_763,L0H22,0,22,28.546875,28.328125,-0.21875
gsm8k_835,L0H22,0,22,27.4375,27.109375,-0.328125
gsm8k_907,L0H22,0,22,20.3125,19.8125,-0.5
gsm8k_979,L0H22,0,22,26.421875,26.09375,-0.328125
gsm8k_1051,L0H22,0,22,25.1875,24.953125,-0.234375
gsm8k_1123,L0H22,0,22,27.75,26.8125,-0.9375
gsm8k_1195,L0H22,0,22,26.0625,25.515625,-0.546875
gsm8k_1267,L0H22,0,22,27.171875,27.046875,-0.125
gsm8k_20,L0H22,0,22,29.515625,28.921875,-0.59375
gsm8k_92,L0H22,0,22,28.9375,28.625,-0.3125
gsm8k_164,L0H22,0,22,28.421875,28.234375,-0.1875
gsm8k_236,L0H22,0,22,26.453125,26.3125,-0.140625
gsm8k_308,L0H22,0,22,21.5,21.671875,0.171875
gsm8k_380,L0H22,0,22,19.4375,18.9375,-0.5
gsm8k_452,L0H22,0,22,28.90625,28.390625,-0.515625
gsm8k_524,L0H22,0,22,28.734375,28.15625,-0.578125
gsm8k_596,L0H22,0,22,12.546875,12.515625,-0.03125
gsm8k_668,L0H22,0,22,28.140625,27.71875,-0.421875
gsm8k_740,L0H22,0,22,27.296875,26.890625,-0.40625
gsm8k_812,L0H22,0,22,27.640625,26.953125,-0.6875
gsm8k_884,L0H22,0,22,21.40625,21.1875,-0.21875
gsm8k_956,L0H22,0,22,28.734375,28.578125,-0.15625
gsm8k_1028,L0H22,0,22,12.59375,12.46875,-0.125
gsm8k_1100,L0H22,0,22,28.640625,28.25,-0.390625
gsm8k_1172,L0H22,0,22,27.765625,27.140625,-0.625
gsm8k_1244,L0H22,0,22,28.046875,27.65625,-0.390625
gsm8k_1316,L0H22,0,22,30.078125,29.09375,-0.984375
gsm8k_69,L0H22,0,22,28.171875,27.78125,-0.390625
gsm8k_141,L0H22,0,22,28.0,27.65625,-0.34375
gsm8k_213,L0H22,0,22,27.609375,27.078125,-0.53125
gsm8k_285,L0H22,0,22,19.0,18.5625,-0.4375
gsm8k_357,L0H22,0,22,29.078125,28.65625,-0.421875
gsm8k_429,L0H22,0,22,26.859375,26.1875,-0.671875
gsm8k_501,L0H22,0,22,29.078125,28.125,-0.953125
gsm8k_573,L0H22,0,22,26.265625,26.125,-0.140625
gsm8k_645,L0H22,0,22,29.140625,28.609375,-0.53125
gsm8k_717,L0H22,0,22,20.0,20.390625,0.390625
gsm8k_789,L0H22,0,22,28.1875,27.921875,-0.265625
gsm8k_861,L0H22,0,22,28.328125,28.125,-0.203125
gsm8k_933,L0H22,0,22,29.265625,28.84375,-0.421875
gsm8k_1005,L0H22,0,22,19.90625,18.921875,-0.984375
gsm8k_1077,L0H22,0,22,28.03125,27.0625,-0.96875
gsm8k_1149,L0H22,0,22,13.1328125,13.1171875,-0.015625
gsm8k_1221,L0H22,0,22,27.984375,27.84375,-0.140625
gsm8k_1293,L0H22,0,22,23.375,23.15625,-0.21875
gsm8k_46,L0H22,0,22,29.390625,28.59375,-0.796875
gsm8k_118,L0H22,0,22,20.359375,19.515625,-0.84375
gsm8k_190,L0H22,0,22,29.40625,28.890625,-0.515625
